6.69e-03,1.65e-02,9.04e-01,9.35e-01,2.10e-02,1.11e-01,6.69e-03,9.10e-01,9.57e-01,6.53e-02,9.24e-01,8.59e-01,9.76e-01,4.01e-01,9.48e-01,3.26e-01,9.41e-01,1.50e-02,5.55e-01,8.24e-01,6.69e-03,2.69e-02,9.74e-01,9.64e-01,9.81e-01,9.19e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.41e-01,9.58e-01,9.65e-01,7.84e-01,8.85e-01,9.72e-01,9.80e-01,9.49e-01,9.58e-01,7.90e-01,5.80e-01,3.22e-01,2.92e-01,9.63e-01,8.11e-01,1.91e-01,6.69e-03,9.59e-01,2.62e-01,7.98e-01,8.10e-01,9.61e-01,9.08e-01,9.63e-01,9.82e-01,4.19e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
1.50e-02,3.98e-01,9.09e-01,8.33e-01,4.22e-02,1.82e-01,1.50e-02,9.09e-01,9.13e-01,1.15e-01,9.25e-01,8.77e-01,9.66e-01,8.54e-02,9.69e-01,8.57e-01,9.59e-01,6.69e-03,6.48e-01,9.09e-01,1.50e-02,7.82e-02,9.64e-01,9.52e-01,9.82e-01,9.50e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
5.55e-01,3.96e-01,8.77e-01,6.82e-01,5.76e-01,9.12e-01,5.55e-01,8.77e-01,8.85e-01,6.69e-03,3.83e-01,4.05e-01,2.16e-01,8.53e-01,9.15e-01,2.84e-02,2.62e-01,6.48e-01,6.69e-03,3.64e-01,5.00e-01,7.53e-01,8.59e-01,8.73e-01,7.95e-01,9.09e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
8.24e-01,7.42e-01,9.53e-01,9.41e-01,9.71e-01,9.35e-01,8.09e-01,9.57e-01,8.96e-01,6.43e-01,7.02e-01,4.21e-02,9.70e-01,9.39e-01,9.46e-01,4.73e-01,7.98e-01,9.09e-01,3.64e-01,6.69e-03,8.46e-01,9.57e-01,9.53e-01,9.41e-01,7.72e-01,4.21e-02,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
6.69e-03,2.06e-01,9.45e-01,2.34e-01,2.10e-02,1.11e-01,6.69e-03,9.34e-01,9.61e-01,6.53e-02,5.62e-01,8.13e-01,7.38e-01,6.03e-01,9.47e-01,5.84e-01,8.10e-01,1.50e-02,5.00e-01,8.46e-01,6.69e-03,4.20e-02,9.74e-01,9.59e-01,9.82e-01,8.65e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
2.69e-02,3.81e-02,8.36e-01,9.35e-01,1.01e-01,3.20e-01,4.20e-02,8.67e-01,9.32e-01,2.27e-01,9.56e-01,9.36e-01,9.70e-01,5.87e-01,9.86e-01,7.80e-01,9.61e-01,7.82e-02,7.53e-01,9.57e-01,4.20e-02,6.69e-03,9.70e-01,9.53e-01,9.89e-01,9.33e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.74e-01,9.68e-01,7.69e-01,9.66e-01,8.97e-01,9.50e-01,9.52e-01,6.02e-01,8.27e-01,9.09e-01,9.73e-01,9.05e-01,9.59e-01,9.79e-01,8.67e-01,7.86e-01,9.08e-01,9.64e-01,8.59e-01,9.53e-01,9.74e-01,9.70e-01,6.69e-03,6.69e-03,8.97e-01,9.57e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.64e-01,9.70e-01,5.17e-01,9.38e-01,9.41e-01,9.45e-01,9.48e-01,5.17e-01,6.45e-01,9.09e-01,9.60e-01,8.38e-01,8.20e-01,9.69e-01,8.80e-01,8.07e-01,9.63e-01,9.52e-01,8.73e-01,9.41e-01,9.59e-01,9.53e-01,6.69e-03,6.69e-03,9.41e-01,9.05e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.81e-01,9.82e-01,9.54e-01,9.90e-01,6.69e-03,8.00e-01,9.56e-01,9.65e-01,6.71e-02,7.95e-01,9.87e-01,8.41e-01,9.74e-01,9.48e-01,9.72e-01,9.37e-01,9.82e-01,9.82e-01,7.95e-01,7.72e-01,9.82e-01,9.89e-01,8.97e-01,9.41e-01,6.69e-03,8.06e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.19e-01,9.46e-01,9.72e-01,8.75e-01,9.84e-01,9.37e-01,9.78e-01,9.64e-01,8.89e-01,8.34e-01,6.79e-01,2.32e-02,9.45e-01,9.72e-01,9.76e-01,8.64e-01,4.19e-01,9.50e-01,9.09e-01,4.21e-02,8.65e-01,9.33e-01,9.57e-01,9.05e-01,8.06e-01,6.69e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,6.69e-03,7.57e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,7.34e-01,7.77e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,7.57e-01,6.69e-03,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,6.23e-01,1.26e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,6.69e-03,6.69e-03,8.49e-01,9.25e-01,9.88e-01,9.85e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,6.69e-03,6.69e-03,9.93e-01,9.68e-01,9.89e-01,9.85e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,8.49e-01,9.93e-01,6.69e-03,6.69e-03,9.90e-01,9.89e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.25e-01,9.68e-01,6.69e-03,6.69e-03,9.91e-01,9.90e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.88e-01,9.89e-01,9.90e-01,9.91e-01,6.69e-03,1.14e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01,9.93e-01
